,Unnamed: 0,"(theta0, omega0)",converged to,closest fp,stability,success,theta0,omega0,converged to with reg,closest fp with reg,stability with reg,success reg
11,0,"(141.4333255625257, -3.3416376025749)","(-0.0021245493553578854, -0.00032939453376457095)","(0.0, 0.0)",unstable,False,141.4333255625257,-3.3416376025749,"(-0.002672310220077634, -0.01703720912337303)","(0.0, 0.0)",unstable,False
12,0,"(70.21426923903886, 13.59512147391525)","(0.0023983591236174107, -0.0002959920384455472)","(0.0, 0.0)",unstable,False,70.21426923903886,13.59512147391525,"(0.0009690557490102947, 0.003993806894868612)","(0.0, 0.0)",unstable,False
13,0,"(103.99372717909992, -0.15100011550146242)","(0.0005349427228793502, -0.0007698871195316315)","(0.0, 0.0)",unstable,False,103.99372717909992,-0.15100011550146242,"(0.003913422115147114, 0.005680067930370569)","(0.0, 0.0)",unstable,False
14,0,"(239.9908183529846, -2.5032669074915996)","(0.0032819875050336123, -0.0036271263379603624)","(0.0, 0.0)",unstable,False,239.9908183529846,-2.5032669074915996,"(-0.003320925636216998, -0.00953252799808979)","(0.0, 0.0)",unstable,False
15,0,"(145.80191089656344, 1.6586627394241125)","(-0.0011482760310173035, 0.0006587003590539098)","(0.0, 0.0)",unstable,False,145.80191089656344,1.6586627394241125,"(0.003245684551075101, 0.008104843087494373)","(0.0, 0.0)",unstable,False
16,0,"(86.54599161771372, 8.014854259837385)","(-0.0057136910036206245, 0.000359262281563133)","(0.0, 0.0)",unstable,False,86.54599161771372,8.014854259837385,"(-0.0017618999117985368, -0.006434986833482981)","(0.0, 0.0)",unstable,False
17,0,"(275.3320575211445, -4.553371253323654)","(-0.005273974034935236, -0.002450763713568449)","(0.0, 0.0)",unstable,False,275.3320575211445,-4.553371253323654,"(-0.0012029632925987244, -0.011986046098172665)","(0.0, 0.0)",unstable,False
18,0,"(139.8490605068091, -8.316591531225905)","(0.0031213804613798857, -0.0018257126212120056)","(0.0, 0.0)",unstable,False,139.8490605068091,-8.316591531225905,"(0.0016053520375862718, -0.0015256477054208517)","(0.0, 0.0)",unstable,False
19,0,"(51.47028102564026, 7.6724379956222455)","(-0.006087030284106731, -0.002492439467459917)","(0.0, 0.0)",unstable,False,51.47028102564026,7.6724379956222455,"(-4.087090565008111e-05, 0.007064328994601965)","(0.0, 0.0)",unstable,False
20,0,"(316.6166345999437, 12.543306228823042)","(0.007383265998214483, 0.011699633672833443)","(0.0, 0.0)",unstable,False,316.6166345999437,12.543306228823042,"(-0.0026259259320795536, -0.0031254966743290424)","(0.0, 0.0)",unstable,False
