,"(x0, y0)",converged to,closest fp,stability,success
0,"(0.9273397008332587, 0.6481756709723132)","(2.999905824661255, 0.00034148694248870015)","(3.0, 0.0)",stable,True
0,"(1.1592476759714423, 1.1949800279641196)","(0.004762029740959406, 1.9915485382080078)","(0.0, 2.0)",stable,True
0,"(0.6720974276880606, 0.8097824290653323)","(0.20449252426624298, 1.7069801092147827)",,,False
0,"(0.7417239336248671, 0.59206912362347)","(2.998793840408325, 0.0003871917724609375)","(3.0, 0.0)",stable,True
0,"(1.6084586170475839, 0.7871565006586071)","(2.9998130798339844, 1.099109613278415e-05)","(3.0, 0.0)",stable,True
0,"(1.3055086676355294, 0.5873910869343218)","(3.0044572353363037, -0.006275045685470104)","(3.0, 0.0)",stable,True
0,"(1.4999651941575822, 1.1418873078356322)","(2.6067588329315186, 0.142948716878891)",,,False
0,"(1.2031699906677567, 1.4712440615149274)","(0.0005342244985513389, 1.9996702671051025)","(0.0, 2.0)",stable,True
0,"(0.5265100500842834, 0.9865446850496249)","(2.62022022070596e-05, 2.0002660751342773)","(0.0, 2.0)",stable,True
0,"(1.2535175284466615, 1.0404503892500634)","(2.9951069355010986, 0.001828360604122281)","(3.0, 0.0)",stable,True
0,"(1.2163416513436416, 1.029160566764084)","(2.9923300743103027, 0.006597495172172785)","(3.0, 0.0)",stable,True
0,"(0.758240377739998, 0.7781905470673744)","(1.3199695348739624, 0.7877987623214722)",,,False
0,"(0.6167365134728952, 1.0888178067644454)","(-0.0009246468544006348, 1.9986991882324219)","(0.0, 2.0)",stable,True
0,"(1.0327504420209908, 1.105845879839665)","(0.0034713030327111483, 1.993757963180542)","(0.0, 2.0)",stable,True
0,"(1.3571753470744101, 1.1654344420135607)","(2.1696534156799316, 0.33288151025772095)",,,False
0,"(1.1354687728087691, 1.173859440664315)","(0.002001118613407016, 1.9889732599258423)","(0.0, 2.0)",stable,True
0,"(0.9872613554058501, 1.1698426017927288)","(0.0005215525743551552, 1.9990613460540771)","(0.0, 2.0)",stable,True
0,"(0.9976392056673212, 1.1213459760327187)","(0.0016649126773700118, 1.997473955154419)","(0.0, 2.0)",stable,True
0,"(-0.48299455973573685, 2.128275112641143)","(-9.781122571439482e-06, 1.9999754428863525)","(0.0, 2.0)",stable,True
0,"(0.28929371839564944, 2.3700860575835008)","(-0.0005176604026928544, 1.9997475147247314)","(0.0, 2.0)",stable,True
0,"(-0.589361320162019, 1.811858060485329)","(-7.627010199939832e-05, 1.9999977350234985)","(0.0, 2.0)",stable,True
0,"(-0.41449244255146134, 1.9401303146296396)","(-3.221631050109863e-05, 1.9999240636825562)","(0.0, 2.0)",stable,True
0,"(0.1572367824433274, 1.3523518931729854)","(2.264678551000543e-05, 2.000283718109131)","(0.0, 2.0)",stable,True
0,"(0.03697681488132416, 1.596495625490663)","(0.00015118047303985804, 1.9997189044952393)","(0.0, 2.0)",stable,True
0,"(-0.3971207711442701, 1.9861873800422212)","(0.0005696237203665078, 2.000398874282837)","(0.0, 2.0)",stable,True
0,"(0.1859877041060835, 1.8280688151595745)","(-1.3378262337937485e-05, 2.0009098052978516)","(0.0, 2.0)",stable,True
0,"(0.30783125781772785, 2.3812022968202715)","(-0.001434236764907837, 1.9984865188598633)","(0.0, 2.0)",stable,True
0,"(-0.20481868294870217, 1.7899039789336182)","(-0.00011152029037475586, 1.999990463256836)","(0.0, 2.0)",stable,True
0,"(0.4349807565168545, 2.301711241587371)","(0.00018988251395057887, 1.9999545812606812)","(0.0, 2.0)",stable,True
0,"(0.4586990830734622, 1.9627445352477504)","(0.0007166385767050087, 2.000488758087158)","(0.0, 2.0)",stable,True
0,"(0.3425557563446738, 2.0424006404070254)","(0.0003224313259124756, 2.0000860691070557)","(0.0, 2.0)",stable,True
0,"(-0.31412872186905344, 2.2790307450780176)","(-0.00013633965863846242, 2.0002658367156982)","(0.0, 2.0)",stable,True
0,"(-0.5236265018987405, 2.0577773590224906)","(-1.9240378605900332e-05, 2.0000503063201904)","(0.0, 2.0)",stable,True
0,"(-0.05148494918389034, 2.0580446966211463)","(-4.677399920183234e-05, 2.0000367164611816)","(0.0, 2.0)",stable,True
0,"(0.1371573389896082, 2.1603776302160713)","(-0.0007563650724478066, 1.99861741065979)","(0.0, 2.0)",stable,True
0,"(0.4730933137600988, 1.882985006919883)","(-7.16984286555089e-05, 2.000110149383545)","(0.0, 2.0)",stable,True
0,"(0.12697519406835645, 2.5801274014069273)","(-0.0007627814775332808, 1.9976650476455688)","(0.0, 2.0)",stable,True
0,"(0.3429155367635569, 1.9149712126052805)","(-0.000519096851348877, 1.9995534420013428)","(0.0, 2.0)",stable,True
0,"(-0.2709287589674845, 1.8319737797666096)","(-0.00035677553387358785, 1.9996322393417358)","(0.0, 2.0)",stable,True
0,"(0.09022881511610213, 1.5362838077915062)","(-7.800907042110339e-05, 1.9999160766601562)","(0.0, 2.0)",stable,True
0,"(-0.23128472969470418, 2.3406828648017646)","(5.545616295421496e-05, 1.9999784231185913)","(0.0, 2.0)",stable,True
0,"(0.30735452706192584, 2.1953217776219467)","(-9.789467003429309e-05, 2.0000174045562744)","(0.0, 2.0)",stable,True
0,"(0.3547017325728842, 2.1219599561564526)","(0.00041057466296479106, 2.0004634857177734)","(0.0, 2.0)",stable,True
0,"(0.26962580785484536, 2.396772206978727)","(-0.0008302688365802169, 1.9990981817245483)","(0.0, 2.0)",stable,True
0,"(0.47506733798702205, 1.5782727720431287)","(0.00022054910368751734, 1.9998400211334229)","(0.0, 2.0)",stable,True
0,"(-0.11000112755195776, 1.976670872097937)","(-3.5965444112662226e-05, 2.00006365776062)","(0.0, 2.0)",stable,True
0,"(0.48295705920021326, 2.633885746101825)","(0.0021598697640001774, 0.01164541207253933)","(0.0, 0.0)",unstable,False
0,"(0.07135362410106807, 1.984850950855624)","(-0.00030331462039612234, 1.9997056722640991)","(0.0, 2.0)",stable,True
0,"(-0.04990844485341812, 1.996897877006611)","(3.133341670036316e-05, 1.9999439716339111)","(0.0, 2.0)",stable,True
0,"(0.04159711642989577, 2.5188577227767053)","(-0.0002545297029428184, 1.9999301433563232)","(0.0, 2.0)",stable,True
0,"(-0.07266029916674131, 1.6481756709723132)","(-0.000336153811076656, 1.9989407062530518)","(0.0, 2.0)",stable,True
0,"(0.15924767597144238, 2.1949800279641196)","(2.735555244726129e-05, 1.9998620748519897)","(0.0, 2.0)",stable,True
