,"(x0, y0)",converged to,closest fp,stability,success
0,"(-0.05035434607991767, -0.40071056479004646)","(-0.003001169767230749, -0.09162075072526932)","(0.0, 0.0)",unstable,False
0,"(0.17065225552120747, 0.4613870647180178)","(0.0004468560218811035, 0.000265014183241874)","(0.0, 0.0)",unstable,False
0,"(-0.6097553965319892, 0.046075425909245994)","(1.0430529117584229, 0.9861006736755371)","(1.0, 1.0)",unstable,False
0,"(-0.5012411504266786, -0.3514958152108191)","(-0.11593803018331528, -0.10956677049398422)",,,False
0,"(-0.33187677878879424, 0.2894828487164014)","(-0.0038035332690924406, 0.003101688576862216)","(0.0, 0.0)",unstable,False
0,"(0.011023367526689136, 0.126549044679384)","(0.0002888025774154812, -0.0003735631762538105)","(0.0, 0.0)",unstable,False
0,"(-0.3511728504593368, -0.9620912648406337)","(-0.07794351875782013, -0.4086543917655945)",,,False
0,"(0.1967366807916624, -0.3129473661334113)","(0.0024446635507047176, -0.005684757139533758)","(0.0, 0.0)",unstable,False
0,"(0.5134286695182927, -0.7762187916252026)","(2.998232841491699, -0.0038271904923021793)","(3.0, 0.0)",stable,True
0,"(-0.27047271251340205, -0.512126331759917)","(-0.045644327998161316, -0.16585701704025269)",,,False
0,"(-0.20709080875871555, -0.02069018289948546)","(-0.019429896026849747, -0.0015064843464642763)","(0.0, 0.0)",unstable,False
0,"(-0.24886077434160245, -0.2458002394109222)","(-0.041574910283088684, -0.0661192312836647)","(0.0, 0.0)",unstable,False
0,"(0.5429830711801694, -0.39947322007558067)","(0.001172137213870883, -0.0014397203922271729)","(0.0, 0.0)",unstable,False
0,"(-0.311940891650312, -0.1522076793629492)","(-0.04967636987566948, -0.03614906221628189)","(0.0, 0.0)",unstable,False
0,"(1.1188967770910754, -0.5185929728014782)","(3.0007355213165283, -0.0016213416820392013)","(3.0, 0.0)",stable,True
0,"(-0.5359375550704589, 0.37631289837830867)","(0.974147617816925, 1.0276870727539062)","(1.0, 1.0)",unstable,False
0,"(0.022026416948432662, 0.36034591656207693)","(-0.00021407901658676565, 0.0031763731967657804)","(0.0, 0.0)",unstable,False
0,"(0.8053925673137182, 0.8168840852671012)","(0.9979594945907593, 1.0008306503295898)","(1.0, 1.0)",unstable,False
0,"(-0.2323944479489756, 0.14226304057957728)","(-0.0014864116674289107, 0.001033741282299161)","(0.0, 0.0)",unstable,False
0,"(0.11598592360281645, -0.6102674469429662)","(0.0023908645380288363, -0.009276771917939186)","(0.0, 0.0)",unstable,False
0,"(-0.5385764529071936, -1.4063773252128953)","(-0.13979139924049377, -0.6691440343856812)",,,False
0,"(0.10400630892215826, 0.06772073998601487)","(0.0010517403716221452, 0.001004503690637648)","(0.0, 0.0)",unstable,False
0,"(0.8806515640286432, -0.06766929269970723)","(3.0010695457458496, 0.0004980087396688759)","(3.0, 0.0)",stable,True
0,"(0.3597588916472456, -0.4284376546061948)","(-0.0019132435554638505, 0.004385232925415039)","(0.0, 0.0)",unstable,False
0,"(0.16754806549108353, -0.17264478164059743)","(0.00031951963319443166, -0.0011139481794089079)","(0.0, 0.0)",unstable,False
0,"(0.49244368673407857, 0.2544764291328202)","(0.004931437782943249, 0.0009821057319641113)","(0.0, 0.0)",unstable,False
0,"(0.2286035060429242, 0.43687759743925814)","(0.001495486474595964, 0.0027725459076464176)","(0.0, 0.0)",unstable,False
0,"(0.20022861712119663, 0.558576899016416)","(0.00013572871102951467, 0.0045632245019078255)","(0.0, 0.0)",unstable,False
0,"(-0.41745645814416416, -0.6784691214640536)","(-0.09451930224895477, -0.2566738426685333)",,,False
0,"(1.960922673766207, -1.032864274820747)","(3.001830577850342, 0.0033407211303710938)","(3.0, 0.0)",stable,True
0,"(0.1950090671071052, 1.2137918544019048)","(-7.623732381034642e-05, 1.9999027252197266)","(0.0, 2.0)",stable,True
