,Unnamed: 0,"(x0, y0)",converged to,closest fp,stability,success,x0,y0,converged to with reg,closest fp with reg,stability with reg,success with reg
24,0,"(-0.30878154387125584, -0.30389650353912606)","(-0.060197390615940094, -0.09070338308811188)","(0.0, 0.0)",unstable,False,-0.30878154387125584,-0.30389650353912606,"(-0.05775172635912895, -0.08827662467956543)","(0.0, 0.0)",unstable,False
25,0,"(0.27980907441868735, -0.4878874835573153)","(0.006177544593811035, -0.006654423661530018)","(0.0, 0.0)",unstable,False,0.27980907441868735,-0.4878874835573153,"(0.0042396485805511475, 2.0029454231262207)","(0.0, 2.0)",stable,False
26,0,"(0.15490835256262028, 0.38024182067700496)","(0.0018639832269400358, 0.0020800172351300716)","(0.0, 0.0)",unstable,False,0.15490835256262028,0.38024182067700496,"(0.00010518431372474879, 1.9993503093719482)","(0.0, 2.0)",stable,True
27,0,"(-0.08189994923810158, 0.606247853193798)","(0.00011138767149532214, 0.003469276474788785)","(0.0, 0.0)",unstable,False,-0.08189994923810158,0.606247853193798,"(0.7983390092849731, 1.1468603610992432)",None,None,False
28,0,"(0.10944770994913301, 0.05955062468063)","(0.0008985191816464067, 0.0004510655999183655)","(0.0, 0.0)",unstable,False,0.10944770994913301,0.05955062468063,"(0.051452524960041046, 1.906536340713501)","(0.0, 2.0)",stable,False
29,0,"(-0.010925930694050337, 0.1260687585255638)","(-0.0003898203431162983, 0.001192019903101027)","(0.0, 0.0)",unstable,False,-0.010925930694050337,0.1260687585255638,"(-0.0002467909944243729, 1.999159812927246)","(0.0, 2.0)",stable,True
30,0,"(-0.34207512991187405, -0.27794635723293626)","(-0.06541368365287781, -0.08113712817430496)","(0.0, 0.0)",unstable,False,-0.34207512991187405,-0.27794635723293626,"(-0.05747295543551445, -0.07404439151287079)","(0.0, 0.0)",unstable,False
31,0,"(0.013181888834749534, -0.5787219191710907)","(0.00027174782007932663, 2.0004894733428955)","(0.0, 2.0)",stable,False,0.013181888834749534,-0.5787219191710907,"(0.004483653232455254, 2.0081896781921387)","(0.0, 2.0)",stable,False
32,0,"(0.13693443455990695, -0.18215056224906856)","(0.002153345849364996, -0.003069564700126648)","(0.0, 0.0)",unstable,False,0.13693443455990695,-0.18215056224906856,"(-0.0003055214765481651, 1.9980846643447876)","(0.0, 2.0)",stable,False
33,0,"(-0.1307163321022079, -0.33295913211711053)","(-0.017661917954683304, -0.08544689416885376)","(0.0, 0.0)",unstable,False,-0.1307163321022079,-0.33295913211711053,"(-0.01656058430671692, -0.08344855159521103)","(0.0, 0.0)",unstable,False
34,0,"(-0.5648244071701808, 0.30701392368777963)","(0.4490310549736023, 1.4514706134796143)",,,False,-0.5648244071701808,0.30701392368777963,"(1.8248323202133179, 0.5093146562576294)",None,None,False
35,0,"(-0.1736124674577509, 0.12543257459568266)","(-0.0009448766941204667, 0.0018009364139288664)","(0.0, 0.0)",unstable,False,-0.1736124674577509,0.12543257459568266,"(2.817157745361328, 0.0650029331445694)",None,None,False
36,0,"(0.257090870116547, -0.1922595831248546)","(0.00166959164198488, -0.002482149051502347)","(0.0, 0.0)",unstable,False,0.257090870116547,-0.1922595831248546,"(-0.002184104872867465, 2.0085880756378174)","(0.0, 2.0)",stable,False
37,0,"(-0.35751249505174915, -0.16419769718873922)","(-0.06387239694595337, -0.040458500385284424)","(0.0, 0.0)",unstable,False,-0.35751249505174915,-0.16419769718873922,"(-0.05337727069854736, -0.025912683457136154)","(0.0, 0.0)",unstable,False
38,0,"(-0.19144544625872817, -0.5335005241892151)","(-0.031515080481767654, -0.1659812033176422)",,,False,-0.19144544625872817,-0.5335005241892151,"(-0.030336249619722366, -0.16024431586265564)",None,None,False
