,"(x0, y0)",converged to,closest fp,stability,success
0,"(2.210850083473806, -0.0224255249172919)","(3.0020337104797363, -0.00025900453329086304)","(3.0, 0.0)",stable,True
0,"(3.4225292140777697, 0.06741731541677227)","(2.999906063079834, -0.0017145753372460604)","(3.0, 0.0)",stable,True
0,"(3.3605694189060693, 0.04860094460680658)","(3.0001721382141113, -6.932765245437622e-05)","(3.0, 0.0)",stable,True
0,"(2.59706729623333, -0.369682421554376)","(3.0002546310424805, -6.937384750926867e-05)","(3.0, 0.0)",stable,True
0,"(2.361227522454825, 0.1480296779407424)","(2.99501895904541, 0.0005084186559543014)","(3.0, 0.0)",stable,True
0,"(3.0545840700349847, 0.1764097997327753)","(2.999797821044922, -0.00013960599608253688)","(3.0, 0.0)",stable,True
0,"(3.595292245124017, 0.2757240700226013)","(3.000152587890625, 0.00035963059053756297)","(3.0, 0.0)",stable,True
0,"(3.2257812880146153, 0.2897657344405251)","(2.999509811401367, 0.00011736154556274414)","(3.0, 0.0)",stable,True
0,"(2.978768925676417, 0.2830710029878814)","(2.999528408050537, 7.764696783851832e-05)","(3.0, 0.0)",stable,True
0,"(2.9960653427788686, 0.20224329338786448)","(2.999588966369629, 9.184181544696912e-05)","(3.0, 0.0)",stable,True
0,"(0.03112063128863286, -0.10954499580032034)","(0.00044252871884964406, -0.0004093468305654824)","(0.0, 0.0)",unstable,False
0,"(0.9503238774049931, 0.396953092084744)","(2.997817039489746, 0.00041579006938263774)","(3.0, 0.0)",stable,True
0,"(0.24489036295499728, 0.03568521257815262)","(0.003648108337074518, 0.0003150455595459789)","(0.0, 0.0)",unstable,False
0,"(-0.5898248013148364, -0.189331600504306)","(-0.12416587024927139, -0.027007680386304855)",,,False
0,"(0.191725504307027, 0.5620304685294462)","(0.0012785762082785368, 0.002845203969627619)","(0.0, 0.0)",unstable,False
0,"(-0.13591105094633593, 0.25957884179440033)","(-0.0012327193981036544, 0.0020577609539031982)","(0.0, 0.0)",unstable,False
0,"(-0.040784471076806196, 0.17264157250067874)","(-0.00038991792825981975, 0.0018478691345080733)","(0.0, 0.0)",unstable,False
0,"(0.2002948402929318, -0.4884175100029652)","(0.0012534887064248323, -0.005355215165764093)","(0.0, 0.0)",unstable,False
0,"(0.1715641641570666, 1.4080457735552354)","(9.587407475919463e-06, 2.0001964569091797)","(0.0, 2.0)",stable,True
0,"(0.702473307233152, 0.03767795485310627)","(0.0030048489570617676, -0.0020891339518129826)","(0.0, 0.0)",unstable,False
0,"(0.6692417733488066, 0.571585008987334)","(2.373122453689575, 0.2390632927417755)",,,False
0,"(-0.4845151522380238, -0.6979367888734949)","(-0.10724477469921112, -0.2615951895713806)",,,False
0,"(-0.7889636241802429, -0.15873496778399485)","(-0.21695446968078613, 0.007990089245140553)",,,False
0,"(-0.317175708738031, -0.4037207570425423)","(-0.06523818522691727, -0.1258186399936676)",,,False
0,"(0.0489193304080623, -0.056861447415195936)","(0.00012572556443046778, 0.0001392818958265707)","(0.0, 0.0)",unstable,False
0,"(0.4377038645137576, -0.7012084752335656)","(0.003206914756447077, -0.004041528794914484)","(0.0, 0.0)",unstable,False
0,"(-0.06111211448170309, 0.36320634007880065)","(-0.00012263729877304286, 0.0007357954746112227)","(0.0, 0.0)",unstable,False
0,"(-0.3083174345390026, -0.6707309323528082)","(-0.0645357072353363, -0.25103604793548584)",,,False
0,"(0.20122136078039204, -0.22592043286014146)","(0.0022549063432961702, -0.002639582846313715)","(0.0, 0.0)",unstable,False
0,"(0.4342100230939993, -0.13870236171813072)","(0.0027236640453338623, 0.00034900009632110596)","(0.0, 0.0)",unstable,False
0,"(0.6751160064863146, -0.4658910383606646)","(0.0029200552962720394, -0.0005595445400103927)","(0.0, 0.0)",unstable,False
0,"(1.0644223632468282, -0.39675852281734014)","(2.9995510578155518, -0.0005229950184002519)","(3.0, 0.0)",stable,True
0,"(0.39360137414966373, 1.0500576669922792)","(-0.0012223541270941496, 1.9992517232894897)","(0.0, 2.0)",stable,True
0,"(-0.1108025315602976, 0.4731856470515844)","(-6.682574894512072e-05, 0.0016557157505303621)","(0.0, 0.0)",unstable,False
0,"(0.7657373732613147, -1.4942923400513628)","(2.9989161491394043, -0.001072144485078752)","(3.0, 0.0)",stable,True
0,"(0.9455755586539812, 0.596652461475325)","(2.998015880584717, 0.0020492910407483578)","(3.0, 0.0)",stable,True
